DataHora,TemperaturaInterna,TemperaturaExterna,Ventilador,Aquecedor
2025-02-12 08:03:50.514738,27.86,27.32,0,0
2025-02-12 08:13:50.514738,27.8,27.66,0,0
2025-02-12 08:23:50.514738,27.71,27.98,0,0
2025-02-12 08:33:50.514738,27.63,27.87,0,0
2025-02-12 08:43:50.514738,27.54,27.42,0,0
2025-02-12 08:53:50.514738,27.56,27.14,0,0
2025-02-12 09:03:50.514738,27.52,27.02,0,0
2025-02-12 09:13:50.514738,27.51,26.58,0,0
2025-02-12 09:23:50.514738,27.53,26.69,0,1
2025-02-12 09:33:50.514738,27.57,26.92,0,1
2025-02-12 09:43:50.514738,27.56,26.8,0,0
2025-02-12 09:53:50.514738,27.57,27.19,0,0
2025-02-12 10:03:50.514738,27.67,27.48,0,0
2025-02-12 10:13:50.514738,27.65,27.5,0,0
2025-02-12 10:23:50.514738,27.68,27.11,0,0
2025-02-12 10:33:50.514738,27.76,26.88,0,0
2025-02-12 10:43:50.514738,27.71,26.9,0,0
2025-02-12 10:53:50.514738,27.81,26.48,0,0
2025-02-12 11:03:50.514738,27.8,26.81,0,0
2025-02-12 11:13:50.514738,27.77,26.59,0,0
2025-02-12 11:23:50.514738,27.82,26.3,0,0
2025-02-12 11:33:50.514738,27.83,26.35,0,0
2025-02-12 11:43:50.514738,27.89,26.51,0,0
2025-02-12 11:53:50.514738,27.86,26.13,0,0
2025-02-12 12:03:50.514738,27.87,26.44,0,0
2025-02-12 12:13:50.514738,27.8,26.58,0,0
2025-02-12 12:23:50.514738,27.72,26.44,0,0
2025-02-12 12:33:50.514738,27.7,26.24,0,0
2025-02-12 12:43:50.514738,27.8,26.54,0,0
2025-02-12 12:53:50.514738,27.75,26.25,0,0
2025-02-12 13:03:50.514738,27.67,25.81,0,0
2025-02-12 13:13:50.514738,27.76,25.33,0,0
2025-02-12 13:23:50.514738,27.73,25.44,0,0
2025-02-12 13:33:50.514738,27.79,25.55,0,0
2025-02-12 13:43:50.514738,27.88,25.64,0,0
2025-02-12 13:53:50.514738,27.83,25.84,0,0
2025-02-12 14:03:50.514738,27.84,25.61,0,0
2025-02-12 14:13:50.514738,27.81,26.05,0,0
2025-02-12 14:23:50.514738,27.73,25.58,0,0
2025-02-12 14:33:50.514738,27.76,25.39,0,0
2025-02-12 14:43:50.514738,27.66,25.47,0,0
2025-02-12 14:53:50.514738,27.7,25.0,0,0
2025-02-12 15:03:50.514738,27.69,25.11,0,0
2025-02-12 15:13:50.514738,27.61,25.0,0,0
2025-02-12 15:23:50.514738,27.58,25.3,0,0
2025-02-12 15:33:50.514738,27.52,25.44,0,0
2025-02-12 15:43:50.514738,27.58,25.57,0,1
2025-02-12 15:53:50.514738,27.58,25.98,0,1
2025-02-12 16:03:50.514738,27.6,26.12,0,1
2025-02-12 16:13:50.514738,27.6,25.77,0,0
2025-02-12 16:23:50.514738,27.62,25.59,0,0
2025-02-12 16:33:50.514738,27.55,25.93,0,0
2025-02-12 16:43:50.514738,27.57,25.78,0,1
2025-02-12 16:53:50.514738,27.6,25.33,0,0
2025-02-12 17:03:50.514738,27.53,25.09,0,0
2025-02-12 17:13:50.514738,27.54,25.52,0,1
2025-02-12 17:23:50.514738,27.61,25.75,0,0
2025-02-12 17:33:50.514738,27.56,25.39,0,0
2025-02-12 17:43:50.514738,27.65,25.46,0,0
2025-02-12 17:53:50.514738,27.67,25.54,0,0
2025-02-12 18:03:50.514738,27.64,25.54,0,0
2025-02-12 18:13:50.514738,27.58,25.24,0,0
2025-02-12 18:23:50.514738,27.54,25.67,0,0
2025-02-12 18:33:50.514738,27.54,25.75,0,0
2025-02-12 18:43:50.514738,27.59,25.58,0,1
2025-02-12 18:53:50.514738,27.56,25.77,0,0
2025-02-12 19:03:50.514738,27.63,25.58,0,0
2025-02-12 19:13:50.514738,27.58,25.47,0,0
2025-02-12 19:23:50.514738,27.52,25.48,0,0
2025-02-12 19:33:50.514738,27.57,25.33,0,1
2025-02-12 19:43:50.514738,27.55,25.0,0,0
2025-02-12 19:53:50.514738,27.64,25.0,0,0
2025-02-12 20:03:50.514738,27.58,25.37,0,0
2025-02-12 20:13:50.514738,27.56,25.71,0,0
2025-02-12 20:23:50.514738,27.61,25.43,0,0
2025-02-12 20:33:50.514738,27.52,25.17,0,0
2025-02-12 20:43:50.514738,27.55,25.02,0,0
2025-02-12 20:53:50.514738,27.53,25.36,0,0
2025-02-12 21:03:50.514738,27.54,25.35,0,0
2025-02-12 21:13:50.514738,27.56,25.1,0,1
2025-02-12 21:23:50.514738,27.65,25.6,0,0
2025-02-12 21:33:50.514738,27.61,25.59,0,0
2025-02-12 21:43:50.514738,27.66,25.38,0,0
2025-02-12 21:53:50.514738,27.64,25.88,0,0
2025-02-12 22:03:50.514738,27.68,25.44,0,0
2025-02-12 22:13:50.514738,27.58,25.79,0,0
2025-02-12 22:23:50.514738,27.53,25.38,0,0
2025-02-12 22:33:50.514738,27.61,25.36,0,0
2025-02-12 22:43:50.514738,27.53,25.35,0,0
2025-02-12 22:53:50.514738,27.58,25.73,0,1
2025-02-12 23:03:50.514738,27.57,25.88,0,0
2025-02-12 23:13:50.514738,27.61,25.85,0,0
2025-02-12 23:23:50.514738,27.6,26.26,0,0
2025-02-12 23:33:50.514738,27.58,26.63,0,0
2025-02-12 23:43:50.514738,27.67,26.94,0,0
2025-02-12 23:53:50.514738,27.75,26.95,0,0
2025-02-13 00:03:50.514738,27.69,27.3,0,0
2025-02-13 00:13:50.514738,27.63,27.43,0,0
2025-02-13 00:23:50.514738,27.65,27.72,0,0
2025-02-13 00:33:50.514738,27.68,28.06,0,0
2025-02-13 00:43:50.514738,27.68,28.3,0,0
2025-02-13 00:53:50.514738,27.68,27.99,0,0
2025-02-13 01:03:50.514738,27.77,27.97,0,0
2025-02-13 01:13:50.514738,27.73,28.0,0,0
2025-02-13 01:23:50.514738,27.74,27.8,0,0
2025-02-13 01:33:50.514738,27.82,28.11,0,0
2025-02-13 01:43:50.514738,27.73,27.72,0,0
2025-02-13 01:53:50.514738,27.73,27.68,0,0
2025-02-13 02:03:50.514738,27.69,27.59,0,0
2025-02-13 02:13:50.514738,27.67,27.76,0,0
2025-02-13 02:23:50.514738,27.77,27.74,0,0
2025-02-13 02:33:50.514738,27.69,27.64,0,0
2025-02-13 02:43:50.514738,27.69,27.32,0,0
2025-02-13 02:53:50.514738,27.62,27.46,0,0
2025-02-13 03:03:50.514738,27.67,27.9,0,0
2025-02-13 03:13:50.514738,27.6,28.26,0,0
2025-02-13 03:23:50.514738,27.63,27.78,0,0
2025-02-13 03:33:50.514738,27.7,28.17,0,0
2025-02-13 03:43:50.514738,27.76,28.11,0,0
2025-02-13 03:53:50.514738,27.79,28.37,0,0
2025-02-13 04:03:50.514738,27.84,28.14,0,0
2025-02-13 04:13:50.514738,27.8,27.71,0,0
2025-02-13 04:23:50.514738,27.83,27.38,0,0
2025-02-13 04:33:50.514738,27.87,27.72,0,0
2025-02-13 04:43:50.514738,27.92,27.59,0,0
2025-02-13 04:53:50.514738,27.87,27.56,0,0
2025-02-13 05:03:50.514738,27.91,27.5,0,0
2025-02-13 05:13:50.514738,27.84,27.26,0,0
2025-02-13 05:23:50.514738,27.85,27.4,0,0
2025-02-13 05:33:50.514738,27.79,26.99,0,0
2025-02-13 05:43:50.514738,27.8,26.58,0,0
2025-02-13 05:53:50.514738,27.9,26.29,0,0
2025-02-13 06:03:50.514738,27.99,26.72,0,0
2025-02-13 06:13:50.514738,27.92,26.7,0,0
2025-02-13 06:23:50.514738,27.84,26.93,0,0
2025-02-13 06:33:50.514738,27.79,26.54,0,0
2025-02-13 06:43:50.514738,27.85,26.19,0,0
2025-02-13 06:53:50.514738,27.94,25.93,0,0
2025-02-13 07:03:50.514738,27.93,25.93,1,0
2025-02-13 07:13:50.514738,27.92,26.28,1,0
2025-02-13 07:23:50.514738,27.83,26.56,0,0
2025-02-13 07:33:50.514738,27.89,26.42,0,0
2025-02-13 07:43:50.514738,27.9,26.78,0,0
2025-02-13 07:53:50.514738,27.82,26.64,0,0
2025-02-13 08:03:50.514738,27.85,27.03,0,0
2025-02-13 08:13:50.514738,27.88,26.56,0,0
2025-02-13 08:23:50.514738,27.88,26.44,0,0
2025-02-13 08:33:50.514738,27.91,26.87,0,0
2025-02-13 08:43:50.514738,27.94,26.5,0,0
2025-02-13 08:53:50.514738,27.9,26.72,0,0
2025-02-13 09:03:50.514738,27.95,27.04,0,0
2025-02-13 09:13:50.514738,27.91,27.17,0,0
2025-02-13 09:23:50.514738,27.91,26.9,0,0
2025-02-13 09:33:50.514738,27.96,27.09,0,0
2025-02-13 09:43:50.514738,27.93,27.26,1,0
2025-02-13 09:53:50.514738,27.92,27.07,0,0
2025-02-13 10:03:50.514738,27.96,26.72,0,0
2025-02-13 10:13:50.514738,27.91,27.18,1,0
2025-02-13 10:23:50.514738,27.99,27.66,0,0
2025-02-13 10:33:50.514738,27.99,27.23,0,0
2025-02-13 10:43:50.514738,27.94,27.31,0,0
2025-02-13 10:53:50.514738,27.99,27.45,0,0
2025-02-13 11:03:50.514738,27.94,26.96,1,0
2025-02-13 11:13:50.514738,27.88,27.1,0,0
2025-02-13 11:23:50.514738,27.87,27.26,0,0
2025-02-13 11:33:50.514738,27.92,27.38,0,0
2025-02-13 11:43:50.514738,27.97,27.13,0,0
2025-02-13 11:53:50.514738,27.94,27.38,0,0
2025-02-13 12:03:50.514738,27.93,27.59,0,0
2025-02-13 12:13:50.514738,27.83,27.85,0,0
2025-02-13 12:23:50.514738,27.82,27.92,0,0
2025-02-13 12:33:50.514738,27.91,28.01,0,0
2025-02-13 12:43:50.514738,27.89,27.75,0,0
2025-02-13 12:53:50.514738,27.94,27.28,0,0
2025-02-13 13:03:50.514738,27.98,26.88,0,0
2025-02-13 13:13:50.514738,27.93,26.79,1,0
2025-02-13 13:23:50.514738,27.86,26.48,0,0
2025-02-13 13:33:50.514738,27.86,26.12,0,0
2025-02-13 13:43:50.514738,27.77,25.93,0,0
2025-02-13 13:53:50.514738,27.81,25.72,0,0
2025-02-13 14:03:50.514738,27.89,26.01,0,0
2025-02-13 14:13:50.514738,27.88,25.78,0,0
2025-02-13 14:23:50.514738,27.92,25.45,0,0
2025-02-13 14:33:50.514738,27.83,25.91,0,0
2025-02-13 14:43:50.514738,27.81,25.58,0,0
2025-02-13 14:53:50.514738,27.82,25.69,0,0
2025-02-13 15:03:50.514738,27.83,25.38,0,0
2025-02-13 15:13:50.514738,27.83,25.7,0,0
2025-02-13 15:23:50.514738,27.75,25.46,0,0
2025-02-13 15:33:50.514738,27.69,25.25,0,0
2025-02-13 15:43:50.514738,27.75,25.13,0,0
2025-02-13 15:53:50.514738,27.7,25.37,0,0
2025-02-13 16:03:50.514738,27.73,25.41,0,0
2025-02-13 16:13:50.514738,27.83,25.61,0,0
2025-02-13 16:23:50.514738,27.89,25.35,0,0
2025-02-13 16:33:50.514738,27.93,25.0,0,0
2025-02-13 16:43:50.514738,27.91,25.0,1,0
2025-02-13 16:53:50.514738,27.89,25.03,0,0
2025-02-13 17:03:50.514738,27.93,25.0,0,0
2025-02-13 17:13:50.514738,27.85,25.0,0,0
2025-02-13 17:23:50.514738,27.94,25.0,0,0
2025-02-13 17:33:50.514738,27.98,25.0,0,0
2025-02-13 17:43:50.514738,27.98,25.47,1,0
2025-02-13 17:53:50.514738,27.97,25.61,0,0
2025-02-13 18:03:50.514738,27.9,26.11,0,0
2025-02-13 18:13:50.514738,27.92,25.74,0,0
2025-02-13 18:23:50.514738,27.95,25.86,0,0
2025-02-13 18:33:50.514738,27.85,25.7,0,0
2025-02-13 18:43:50.514738,27.93,25.57,0,0
2025-02-13 18:53:50.514738,27.98,25.23,0,0
2025-02-13 19:03:50.514738,27.97,25.55,1,0
2025-02-13 19:13:50.514738,28.0,26.01,0,0
2025-02-13 19:23:50.514738,27.93,26.17,0,0
2025-02-13 19:33:50.514738,27.87,26.45,0,0
2025-02-13 19:43:50.514738,27.87,26.71,0,0
2025-02-13 19:53:50.514738,27.89,26.32,0,0
2025-02-13 20:03:50.514738,27.79,26.21,0,0
2025-02-13 20:13:50.514738,27.82,26.4,0,0
2025-02-13 20:23:50.514738,27.78,25.93,0,0
2025-02-13 20:33:50.514738,27.79,25.97,0,0
2025-02-13 20:43:50.514738,27.83,25.82,0,0
2025-02-13 20:53:50.514738,27.79,26.16,0,0
2025-02-13 21:03:50.514738,27.86,25.7,0,0
2025-02-13 21:13:50.514738,27.79,25.89,0,0
2025-02-13 21:23:50.514738,27.86,25.58,0,0
2025-02-13 21:33:50.514738,27.8,25.69,0,0
2025-02-13 21:43:50.514738,27.77,25.57,0,0
2025-02-13 21:53:50.514738,27.8,25.5,0,0
2025-02-13 22:03:50.514738,27.72,25.99,0,0
2025-02-13 22:13:50.514738,27.66,25.81,0,0
2025-02-13 22:23:50.514738,27.69,25.35,0,0
2025-02-13 22:33:50.514738,27.6,25.19,0,0
2025-02-13 22:43:50.514738,27.64,25.0,0,0
2025-02-13 22:53:50.514738,27.64,25.0,0,0
2025-02-13 23:03:50.514738,27.7,25.0,0,0
2025-02-13 23:13:50.514738,27.66,25.0,0,0
2025-02-13 23:23:50.514738,27.69,25.0,0,0
2025-02-13 23:33:50.514738,27.61,25.47,0,0
2025-02-13 23:43:50.514738,27.71,25.21,0,0
2025-02-13 23:53:50.514738,27.69,25.0,0,0
2025-02-14 00:03:50.514738,27.71,25.4,0,0
2025-02-14 00:13:50.514738,27.73,25.58,0,0
2025-02-14 00:23:50.514738,27.82,25.57,0,0
2025-02-14 00:33:50.514738,27.77,25.55,0,0
2025-02-14 00:43:50.514738,27.8,25.06,0,0
2025-02-14 00:53:50.514738,27.86,25.0,0,0
2025-02-14 01:03:50.514738,27.88,25.44,0,0
2025-02-14 01:13:50.514738,27.97,25.03,0,0
2025-02-14 01:23:50.514738,27.93,25.2,1,0
2025-02-14 01:33:50.514738,27.85,25.64,0,0
2025-02-14 01:43:50.514738,27.81,26.01,0,0
2025-02-14 01:53:50.514738,27.82,26.06,0,0
2025-02-14 02:03:50.514738,27.76,26.43,0,0
2025-02-14 02:13:50.514738,27.67,26.82,0,0
2025-02-14 02:23:50.514738,27.58,26.39,0,0
2025-02-14 02:33:50.514738,27.61,26.29,0,0
2025-02-14 02:43:50.514738,27.58,25.82,0,0
2025-02-14 02:53:50.514738,27.63,25.65,0,0
2025-02-14 03:03:50.514738,27.57,25.5,0,0
2025-02-14 03:13:50.514738,27.58,25.89,0,1
2025-02-14 03:23:50.514738,27.54,25.6,0,0
2025-02-14 03:33:50.514738,27.55,25.91,0,0
2025-02-14 03:43:50.514738,27.58,25.57,0,0
2025-02-14 03:53:50.514738,27.55,25.71,0,0
2025-02-14 04:03:50.514738,27.64,25.36,0,0
2025-02-14 04:13:50.514738,27.62,25.36,0,0
2025-02-14 04:23:50.514738,27.59,25.0,0,0
2025-02-14 04:33:50.514738,27.69,25.41,0,0
2025-02-14 04:43:50.514738,27.64,25.73,0,0
2025-02-14 04:53:50.514738,27.63,26.09,0,0
2025-02-14 05:03:50.514738,27.65,25.99,0,0
2025-02-14 05:13:50.514738,27.64,25.5,0,0
2025-02-14 05:23:50.514738,27.55,25.22,0,0
2025-02-14 05:33:50.514738,27.55,25.61,0,1
2025-02-14 05:43:50.514738,27.62,26.08,0,0
2025-02-14 05:53:50.514738,27.52,26.26,0,0
2025-02-14 06:03:50.514738,27.58,26.43,0,0
2025-02-14 06:13:50.514738,27.57,26.12,0,0
2025-02-14 06:23:50.514738,27.52,26.05,0,0
2025-02-14 06:33:50.514738,27.53,26.16,0,0
2025-02-14 06:43:50.514738,27.52,26.51,0,0
2025-02-14 06:53:50.514738,27.57,26.61,0,1
2025-02-14 07:03:50.514738,27.61,26.22,0,0
2025-02-14 07:13:50.514738,27.64,26.04,0,0
2025-02-14 07:23:50.514738,27.68,26.34,0,0
2025-02-14 07:33:50.514738,27.74,26.22,0,0
2025-02-14 07:43:50.514738,27.78,25.87,0,0
2025-02-14 07:53:50.514738,27.8,25.81,0,0
2025-02-14 08:03:50.514738,27.78,25.35,0,0
2025-02-14 08:13:50.514738,27.8,25.01,0,0
2025-02-14 08:23:50.514738,27.86,25.3,0,0
2025-02-14 08:33:50.514738,27.93,25.31,0,0
2025-02-14 08:43:50.514738,27.88,25.59,0,0
2025-02-14 08:53:50.514738,27.94,25.44,0,0
2025-02-14 09:03:50.514738,27.94,25.26,0,0
2025-02-14 09:13:50.514738,27.9,25.66,0,0
2025-02-14 09:23:50.514738,27.86,25.45,0,0
2025-02-14 09:33:50.514738,27.96,25.29,0,0
2025-02-14 09:43:50.514738,27.93,25.56,0,0
2025-02-14 09:53:50.514738,27.91,25.44,1,0
2025-02-14 10:03:50.514738,27.99,25.08,0,0
2025-02-14 10:13:50.514738,27.96,25.4,1,0
2025-02-14 10:23:50.514738,27.87,25.08,0,0
2025-02-14 10:33:50.514738,27.89,25.18,0,0
2025-02-14 10:43:50.514738,27.88,25.0,0,0
2025-02-14 10:53:50.514738,27.83,25.34,0,0
2025-02-14 11:03:50.514738,27.79,25.65,0,0
2025-02-14 11:13:50.514738,27.87,26.0,0,0
2025-02-14 11:23:50.514738,27.82,26.09,0,0
2025-02-14 11:33:50.514738,27.9,26.01,0,0
2025-02-14 11:43:50.514738,27.81,25.63,0,0
2025-02-14 11:53:50.514738,27.74,25.99,0,0
2025-02-14 12:03:50.514738,27.67,25.97,0,0
2025-02-14 12:13:50.514738,27.57,26.02,0,0
2025-02-14 12:23:50.514738,27.63,26.19,0,0
2025-02-14 12:33:50.514738,27.64,25.74,0,0
2025-02-14 12:43:50.514738,27.56,25.29,0,0
2025-02-14 12:53:50.514738,27.6,25.54,0,1
2025-02-14 13:03:50.514738,27.59,26.0,0,0
2025-02-14 13:13:50.514738,27.5,25.78,0,0
2025-02-14 13:23:50.514738,27.54,25.34,0,0
2025-02-14 13:33:50.514738,27.57,25.02,0,1
2025-02-14 13:43:50.514738,27.53,25.29,0,0
2025-02-14 13:53:50.514738,27.55,25.64,0,1
2025-02-14 14:03:50.514738,27.61,25.2,0,0
2025-02-14 14:13:50.514738,27.67,25.0,0,0
2025-02-14 14:23:50.514738,27.72,25.0,0,0
2025-02-14 14:33:50.514738,27.66,25.22,0,0
2025-02-14 14:43:50.514738,27.72,25.51,0,0
2025-02-14 14:53:50.514738,27.75,25.47,0,0
2025-02-14 15:03:50.514738,27.76,25.16,0,0
2025-02-14 15:13:50.514738,27.7,25.65,0,0
2025-02-14 15:23:50.514738,27.77,26.1,0,0
2025-02-14 15:33:50.514738,27.71,26.6,0,0
2025-02-14 15:43:50.514738,27.66,26.59,0,0
2025-02-14 15:53:50.514738,27.65,27.03,0,0
2025-02-14 16:03:50.514738,27.74,27.07,0,0
2025-02-14 16:13:50.514738,27.65,27.21,0,0
2025-02-14 16:23:50.514738,27.69,27.32,0,0
2025-02-14 16:33:50.514738,27.68,27.0,0,0
2025-02-14 16:43:50.514738,27.62,26.67,0,0
2025-02-14 16:53:50.514738,27.56,26.96,0,0
2025-02-14 17:03:50.514738,27.62,26.69,0,0
2025-02-14 17:13:50.514738,27.68,27.1,0,0
2025-02-14 17:23:50.514738,27.74,26.82,0,0
2025-02-14 17:33:50.514738,27.68,26.95,0,0
2025-02-14 17:43:50.514738,27.76,26.97,0,0
2025-02-14 17:53:50.514738,27.69,27.24,0,0
2025-02-14 18:03:50.514738,27.6,27.04,0,0
2025-02-14 18:13:50.514738,27.51,27.08,0,0
2025-02-14 18:23:50.514738,27.58,27.27,0,0
2025-02-14 18:33:50.514738,27.53,27.13,0,0
2025-02-14 18:43:50.514738,27.54,27.3,0,1
2025-02-14 18:53:50.514738,27.55,27.48,0,1
2025-02-14 19:03:50.514738,27.52,27.75,0,0
2025-02-14 19:13:50.514738,27.55,28.03,0,1
2025-02-14 19:23:50.514738,27.59,28.42,0,0
2025-02-14 19:33:50.514738,27.59,28.84,0,0
2025-02-14 19:43:50.514738,27.67,28.53,0,0
2025-02-14 19:53:50.514738,27.61,28.28,0,0
2025-02-14 20:03:50.514738,27.65,27.87,0,0
2025-02-14 20:13:50.514738,27.75,28.05,0,0
2025-02-14 20:23:50.514738,27.84,27.81,0,0
2025-02-14 20:33:50.514738,27.78,27.86,0,0
2025-02-14 20:43:50.514738,27.77,27.68,0,0
2025-02-14 20:53:50.514738,27.84,27.77,0,0
2025-02-14 21:03:50.514738,27.78,27.87,0,0
2025-02-14 21:13:50.514738,27.69,28.31,0,0
2025-02-14 21:23:50.514738,27.69,28.33,0,0
2025-02-14 21:33:50.514738,27.69,28.3,0,0
2025-02-14 21:43:50.514738,27.79,28.22,0,0
2025-02-14 21:53:50.514738,27.83,27.79,0,0
2025-02-14 22:03:50.514738,27.87,27.59,0,0
2025-02-14 22:13:50.514738,27.92,27.78,0,0
2025-02-14 22:23:50.514738,27.82,27.91,0,0
2025-02-14 22:33:50.514738,27.86,28.11,0,0
2025-02-14 22:43:50.514738,27.96,27.71,0,0
2025-02-14 22:53:50.514738,27.94,27.64,1,0
2025-02-14 23:03:50.514738,27.97,27.45,0,0
2025-02-14 23:13:50.514738,27.93,27.56,1,0
2025-02-14 23:23:50.514738,27.94,27.91,0,0
2025-02-14 23:33:50.514738,27.84,27.88,0,0
2025-02-14 23:43:50.514738,27.8,28.09,0,0
2025-02-14 23:53:50.514738,27.82,27.97,0,0
2025-02-15 00:03:50.514738,27.83,28.38,0,0
2025-02-15 00:13:50.514738,27.84,28.88,0,0
2025-02-15 00:23:50.514738,27.87,28.38,0,0
2025-02-15 00:33:50.514738,27.94,28.68,0,0
2025-02-15 00:43:50.514738,27.85,28.26,0,0
2025-02-15 00:53:50.514738,27.84,27.88,0,0
2025-02-15 01:03:50.514738,27.9,27.57,0,0
2025-02-15 01:13:50.514738,27.99,27.17,0,0
2025-02-15 01:23:50.514738,27.9,27.4,1,0
2025-02-15 01:33:50.514738,27.84,27.26,0,0
2025-02-15 01:43:50.514738,27.86,27.16,0,0
2025-02-15 01:53:50.514738,27.79,27.01,0,0
2025-02-15 02:03:50.514738,27.73,27.17,0,0
2025-02-15 02:13:50.514738,27.77,27.33,0,0
2025-02-15 02:23:50.514738,27.82,27.31,0,0
2025-02-15 02:33:50.514738,27.75,27.21,0,0
2025-02-15 02:43:50.514738,27.78,26.73,0,0
2025-02-15 02:53:50.514738,27.71,26.33,0,0
2025-02-15 03:03:50.514738,27.67,26.67,0,0
2025-02-15 03:13:50.514738,27.7,26.35,0,0
2025-02-15 03:23:50.514738,27.65,26.45,0,0
2025-02-15 03:33:50.514738,27.73,26.86,0,0
2025-02-15 03:43:50.514738,27.74,26.96,0,0
2025-02-15 03:53:50.514738,27.73,26.51,0,0
2025-02-15 04:03:50.514738,27.83,26.89,0,0
2025-02-15 04:13:50.514738,27.85,27.38,0,0
2025-02-15 04:23:50.514738,27.87,27.43,0,0
2025-02-15 04:33:50.514738,27.95,27.49,0,0
2025-02-15 04:43:50.514738,27.88,27.26,0,0
2025-02-15 04:53:50.514738,27.83,27.43,0,0
2025-02-15 05:03:50.514738,27.85,27.53,0,0
2025-02-15 05:13:50.514738,27.83,27.29,0,0
2025-02-15 05:23:50.514738,27.78,26.82,0,0
2025-02-15 05:33:50.514738,27.74,26.98,0,0
2025-02-15 05:43:50.514738,27.75,26.72,0,0
2025-02-15 05:53:50.514738,27.78,26.32,0,0
2025-02-15 06:03:50.514738,27.87,26.8,0,0
2025-02-15 06:13:50.514738,27.86,26.45,0,0
2025-02-15 06:23:50.514738,27.85,26.85,0,0
2025-02-15 06:33:50.514738,27.9,26.85,0,0
2025-02-15 06:43:50.514738,27.82,27.31,0,0
2025-02-15 06:53:50.514738,27.84,26.86,0,0
2025-02-15 07:03:50.514738,27.79,26.55,0,0
2025-02-15 07:13:50.514738,27.75,27.04,0,0
2025-02-15 07:23:50.514738,27.82,26.89,0,0
2025-02-15 07:33:50.514738,27.74,26.55,0,0
2025-02-15 07:43:50.514738,27.66,26.42,0,0
2025-02-15 07:53:50.514738,27.71,26.05,0,0
2025-02-15 08:03:50.514738,27.8,25.86,0,0
2025-02-15 08:13:50.514738,27.87,25.58,0,0
2025-02-15 08:23:50.514738,27.91,25.27,0,0
2025-02-15 08:33:50.514738,27.85,25.67,0,0
2025-02-15 08:43:50.514738,27.79,25.56,0,0
2025-02-15 08:53:50.514738,27.87,26.05,0,0
2025-02-15 09:03:50.514738,27.96,25.86,0,0
2025-02-15 09:13:50.514738,27.96,25.75,1,0
2025-02-15 09:23:50.514738,27.94,25.73,0,0
2025-02-15 09:33:50.514738,27.89,25.38,0,0
2025-02-15 09:43:50.514738,27.95,25.0,0,0
2025-02-15 09:53:50.514738,27.96,25.3,0,0
2025-02-15 10:03:50.514738,27.95,25.39,1,0
2025-02-15 10:13:50.514738,27.94,25.66,0,0
2025-02-15 10:23:50.514738,27.89,26.05,0,0
2025-02-15 10:33:50.514738,27.8,26.45,0,0
2025-02-15 10:43:50.514738,27.72,26.11,0,0
2025-02-15 10:53:50.514738,27.75,26.47,0,0
2025-02-15 11:03:50.514738,27.68,26.27,0,0
2025-02-15 11:13:50.514738,27.58,25.86,0,0
2025-02-15 11:23:50.514738,27.57,25.68,0,0
2025-02-15 11:33:50.514738,27.57,26.16,0,0
2025-02-15 11:43:50.514738,27.61,26.5,0,0
2025-02-15 11:53:50.514738,27.56,26.43,0,0
2025-02-15 12:03:50.514738,27.53,26.53,0,0
2025-02-15 12:13:50.514738,27.55,26.47,0,0
2025-02-15 12:23:50.514738,27.55,26.79,0,0
2025-02-15 12:33:50.514738,27.58,27.04,0,0
2025-02-15 12:43:50.514738,27.59,26.97,0,0
2025-02-15 12:53:50.514738,27.67,27.32,0,0
2025-02-15 13:03:50.514738,27.61,27.16,0,0
2025-02-15 13:13:50.514738,27.51,27.64,0,0
2025-02-15 13:23:50.514738,27.59,27.88,0,0
2025-02-15 13:33:50.514738,27.57,27.66,0,0
2025-02-15 13:43:50.514738,27.54,27.41,0,0
2025-02-15 13:53:50.514738,27.61,27.33,0,0
2025-02-15 14:03:50.514738,27.64,27.53,0,0
2025-02-15 14:13:50.514738,27.65,27.97,0,0
2025-02-15 14:23:50.514738,27.74,28.32,0,0
2025-02-15 14:33:50.514738,27.74,28.02,0,0
2025-02-15 14:43:50.514738,27.76,27.81,0,0
2025-02-15 14:53:50.514738,27.76,27.82,0,0
2025-02-15 15:03:50.514738,27.66,27.64,0,0
2025-02-15 15:13:50.514738,27.62,28.01,0,0
2025-02-15 15:23:50.514738,27.56,28.1,0,0
2025-02-15 15:33:50.514738,27.55,28.16,0,0
2025-02-15 15:43:50.514738,27.65,28.42,0,0
2025-02-15 15:53:50.514738,27.56,28.54,0,0
2025-02-15 16:03:50.514738,27.56,28.98,0,0
2025-02-15 16:13:50.514738,27.56,29.13,0,1
2025-02-15 16:23:50.514738,27.61,29.33,0,0
2025-02-15 16:33:50.514738,27.7,29.53,0,0
2025-02-15 16:43:50.514738,27.79,29.7,0,0
2025-02-15 16:53:50.514738,27.76,29.62,0,0
2025-02-15 17:03:50.514738,27.77,29.32,0,0
2025-02-15 17:13:50.514738,27.85,29.78,0,0
2025-02-15 17:23:50.514738,27.85,30.0,0,0
2025-02-15 17:33:50.514738,27.76,29.52,0,0
2025-02-15 17:43:50.514738,27.68,29.95,0,0
2025-02-15 17:53:50.514738,27.6,29.89,0,0
2025-02-15 18:03:50.514738,27.64,29.87,0,0
2025-02-15 18:13:50.514738,27.65,29.81,0,0
2025-02-15 18:23:50.514738,27.56,29.91,0,0
2025-02-15 18:33:50.514738,27.58,30.0,0,0
2025-02-15 18:43:50.514738,27.68,30.0,0,0
2025-02-15 18:53:50.514738,27.77,29.95,0,0
